Time (s),Hammer force [N]
0.0,0.0009270955506607
0.00060679,0.0006041300881057
0.00121358,0.0019229057268722
0.00182037,-1.48870484581567e-05
0.00242716,-6.87146255506661e-05
0.0030339499999999997,0.0012769748017621
0.00364074,0.0005233887224669
0.004247529999999999,0.0014653713215859
0.00485432,0.0014922851101321
0.00546111,0.0021651298237885
0.006067899999999999,0.0012500610132158
0.00667469,0.0015730264757709
0.00728148,6.58543171806074e-05
0.00788827,0.0015191988986784
0.008495059999999999,0.0003349922026431
0.00910185,0.0006041300881057
0.00970864,0.0006041300881057
0.010315429999999999,-0.0002301973568282
0.01092222,0.0012231472246696
0.01152901,0.0006579576651982
0.012135799999999999,-1.48870484581567e-05
0.01274259,0.0011154920704845
0.01334938,0.0001196818942731
0.013956169999999999,0.001061664493392
0.01456296,-4.18008370044114e-05
0.01516975,0.0011424058590308
0.01577654,1.2026740088098e-05
0.016383329999999998,0.0019498195154184
0.016990119999999997,-0.00337911061674
0.01759691,-0.0093001440969163
0.0182037,-0.0004455076651982
0.01881049,0.0006579576651982
0.01941728,0.0006310438766519
0.020024069999999998,0.0009270955506607
0.020630859999999997,0.0013577161674008
0.021237649999999997,0.0015730264757709
0.02184444,0.0002542508370044
0.02245123,0.0018690781497797
0.02305802,0.0009001817621145
0.023664809999999998,0.0014384575330396
0.024271599999999997,0.0008194403964757
0.024878389999999997,6.58543171806074e-05
0.02548518,0.0014115437444933
0.02609197,-0.0003109387224669
0.02669876,0.0017883367841409
0.027305549999999998,0.0009001817621145
0.027912339999999997,0.0017614229955947
0.028519129999999997,0.0018152505726872
0.02912592,0.0001465956828193
0.02973271,-0.0003109387224669
0.0303395,0.0008732679735682
0.030946289999999998,0.0014115437444933
0.03155308,0.0008732679735682
0.03215987,-0.0004724214537444
0.032766659999999996,0.0002542508370044
0.03337345,0.0002004232599118
0.033980239999999995,0.0007656128193832
0.03458703,0.0018421643612334
0.03519382,0.0027841469603524
0.03580061,0.000846354185022
0.0364074,0.002218957400881
0.037014189999999995,0.0009001817621145
0.03762098,0.0013038885903083
0.038227769999999994,0.001169319647577
0.03883456,0.0012769748017621
0.03944135,0.0004695611453744
0.040048139999999996,-6.87146255506661e-05
0.04065493,-0.0013067488986784
0.041261719999999995,0.0010347507048458
0.04186851,0.0027303193832599
0.042475299999999994,0.0003080784140969
0.043082089999999996,0.0013308023788546
0.04368888,9.27681057268622e-05
0.044295669999999995,0.0025150090748898
0.04490246,0.0010885782819383
0.045509249999999994,0.0013577161674008
0.04611604,9.27681057268622e-05
0.04672283,-0.000741559339207
0.047329619999999996,6.58543171806074e-05
0.04793641,0.0008194403964757
0.048543199999999995,9.27681057268622e-05
0.04914999,0.0006041300881057
0.049756779999999994,3.89405286343527e-05
0.050363569999999996,0.0009270955506607
0.05097036,0.0007117852422907
0.051577149999999995,0.0010347507048458
0.05218394,0.0005772162995594
0.052790729999999994,0.000954009339207
0.05339752,0.001061664493392
0.05400430999999999,0.0006310438766519
0.054611099999999996,-0.0001763697797356
0.05521789,-0.0003378525110132
0.055824679999999995,-0.0005800766079295
0.05643147,0.0013846299559471
0.05703825999999999,-0.0033252830396475
0.057645049999999996,-0.0087887821145374
0.05825184,-0.0020603349779735
0.058858629999999995,0.0012231472246696
0.05946542,0.0015999402643171
0.060072209999999994,-0.0010645248017621
0.060679,0.0015191988986784
0.06128578999999999,0.0017075954185021
0.061892579999999996,-0.0001763697797356
0.06249937,0.0005233887224669
0.06310616,0.0005503025110132
0.06371294999999999,0.0004695611453744
0.06431974,0.0014115437444933
0.06492653,-4.18008370044114e-05
0.06553331999999999,0.002218957400881
0.06614011,0.0002273370484581
0.0667469,0.0022996987665198
0.06735369,0.0020305608810572
0.06796047999999999,0.0004157335682819
0.06856727,0.001061664493392
0.06917406,0.0030801986343612
0.06978084999999999,0.0019229057268722
0.07038764,0.0004964749339207
0.07099443,0.0018690781497797
0.07160122,0.0019498195154184
0.07220800999999999,-0.0002571111453744
0.0728148,0.0012231472246696
0.07342159,0.0005233887224669
0.07402837999999999,-0.000849214493392
0.07463517,0.0002273370484581
0.07524196,-4.18008370044114e-05
0.07584874999999999,0.0021382160352422
0.07645553999999999,0.000954009339207
0.07706233,-0.0001494559911894
0.07766912,0.0007656128193832
0.07827590999999999,0.001169319647577
0.0788827,-0.0001225422026431
0.07948949,0.001061664493392
0.08009627999999999,0.0004426473568281
0.08070306999999999,0.0002542508370044
0.08130986,0.0008194403964757
0.08191665,-0.0012798351101321
0.08252343999999999,-1.48870484581567e-05
0.08313023,0.0009001817621145
0.08373702,0.0006579576651982
0.08434380999999999,0.0014653713215859
0.08495059999999999,0.0005772162995594
0.08555739,0.0021651298237885
0.08616417999999999,0.0001465956828193
0.08677096999999999,0.0003080784140969
0.08737776,0.0015730264757709
0.08798455,0.0002811646255506
0.08859133999999999,-1.48870484581567e-05
0.08919812999999999,-0.0004185938766519
0.08980492,-0.0006877317621145
0.09041170999999999,0.0006579576651982
0.09101849999999999,0.0003349922026431
0.09162529,-0.0002840249339207
0.09223208,0.0002004232599118
0.09283886999999999,0.0010347507048458
0.09344566,0.0004426473568281
0.09405245,-0.0003647662995594
0.09465923999999999,0.0022727849779735
0.09526602999999999,0.0024611814977973
0.09587282,0.0010347507048458
0.09647961,0.0022996987665198
0.09708639999999999,-0.0005531628193832
0.09769319,-0.0093270578854625
0.09829998,-0.0016297143612334
0.09890676999999999,0.0025957504405286
0.09951355999999999,0.0004426473568281
0.10012035,0.0003888197797356
0.10072713999999999,0.0018152505726872
0.10133392999999999,-6.87146255506661e-05
0.10194072,0.002218957400881
0.10254751,0.0007386990308369
0.10315429999999999,9.27681057268622e-05
0.10376108999999999,0.0003349922026431
0.10436788,-4.18008370044114e-05
0.10497466999999999,-0.0009299558590308
0.10558145999999999,0.0030801986343612
0.10618825,-0.0001763697797356
0.10679504,0.0010347507048458
0.10740182999999999,0.0004157335682819
0.10800861999999999,6.58543171806074e-05
0.10861541,0.000846354185022
0.10922219999999999,-0.0001763697797356
0.10982898999999999,0.0010885782819383
0.11043578,-1.48870484581567e-05
0.11104257,0.0003888197797356
0.11164935999999999,0.0017614229955947
0.11225614999999999,-0.0002571111453744
0.11286294,0.0020305608810572
0.11346972999999999,-0.0010645248017621
0.11407651999999999,0.0001465956828193
0.11468331,0.0020843884581497
0.11529009999999999,0.0019767333039647
0.11589688999999999,0.002003647092511
0.11650368,-9.56284140969208e-05
0.11711047,-0.0019795936123348
0.11771725999999999,-0.0004185938766519
0.11832404999999999,-0.0013336626872246
0.11893084,0.0010885782819383
0.11953762999999999,0.0010885782819383
0.12014441999999999,-0.0011990937444934
0.12075121,-0.0001763697797356
0.121358,-0.0019795936123348
0.12196478999999999,-0.001898852246696
0.12257157999999999,-0.0006608179735682
0.12317837,-0.0012260075330396
0.12378515999999999,-0.0009837834361233
0.12439194999999999,6.58543171806074e-05
0.12499874,-0.0017642833039647
0.12560553,-0.0001494559911894
0.12621232,0.0014115437444933
0.12681910999999998,0.0010078369162995
0.12742589999999998,-0.0012260075330396
0.12803268999999998,0.0013577161674008
0.12863948,0.0005772162995594
0.12924627,0.0004964749339207
0.12985306,0.0001735094713656
0.13045985,-1.48870484581567e-05
0.13106663999999998,0.0001196818942731
0.13167342999999998,-6.87146255506661e-05
0.13228022,0.0017075954185021
0.13288701,0.0004964749339207
0.1334938,0.0031071124229074
0.13410059,-0.0004185938766519
0.13470738,-0.0001763697797356
0.13531416999999998,0.0001465956828193
0.13592095999999998,-0.0002840249339207
0.13652775,0.0021920436123348
0.13713454,-0.0023563866519823
0.13774133,-0.0087887821145374
0.13834812,-0.0009299558590308
0.13895491,0.0031340262114537
0.13956169999999998,0.0006310438766519
0.14016848999999998,0.0002542508370044
0.14077528,0.0006041300881057
0.14138207,0.0023804401321585
